ds,yhat,yhat_lower,yhat_upper
1962-03-01 05:00:00,-0.1292101652101703,-2.402570388160188,2.101529801789138
1962-03-02 05:00:00,-0.12951201153820427,-2.466146471031756,2.0805489024869392
1962-03-05 05:00:00,-0.15593305809477637,-2.403211483920094,2.129069195173474
1962-03-06 05:00:00,-0.1649021621493319,-2.4415841764740294,2.1413460607064523
1962-03-07 05:00:00,-0.1676801918239905,-2.4257384811961686,2.159830644510213
1962-03-08 05:00:00,-0.18683711860620095,-2.3489802147667236,2.0702004788447326
1962-03-09 05:00:00,-0.18191858837624736,-2.435757081727189,2.2615026793860613
1962-03-12 05:00:00,-0.18848097586164753,-2.488519857450693,1.9874328909327867
1962-03-13 05:00:00,-0.1898211240098468,-2.4870001329030207,2.084487796801191
1962-03-14 05:00:00,-0.18466423738283694,-2.7726266875633296,2.011281459448949
1962-03-15 05:00:00,-0.19569612162279656,-2.4942011415144925,1.9974144427405847
1962-03-16 05:00:00,-0.18257260256652771,-2.4708879114414484,2.026645223737984
1962-03-19 05:00:00,-0.1650177337051373,-2.450908761388843,1.9942638963274097
1962-03-20 05:00:00,-0.15875932105013243,-2.2765013583647407,2.204215412638697
1962-03-21 05:00:00,-0.14633285929208134,-2.5056171198227593,2.110593350446102
1962-03-22 05:00:00,-0.15047155162639558,-2.5588173768114375,2.1844541734848497
1962-03-23 05:00:00,-0.1308669842356175,-2.492935205190008,2.1451384870332966
1962-03-26 05:00:00,-0.09654029473191833,-2.369674565978135,2.3852707081309683
1962-03-27 05:00:00,-0.0856024053441073,-2.3557524155319953,2.216786441371813
1962-03-28 05:00:00,-0.06894432698011356,-2.37022544780615,2.226853722051076
1962-03-29 05:00:00,-0.06928694165620777,-2.3084272396945473,2.151559990788496
1962-03-30 05:00:00,-0.04630653679155649,-2.2324790926793843,2.0535295808376333
1962-04-02 05:00:00,-0.004206454212905414,-2.293096149092755,2.2645886019879407
1962-04-03 05:00:00,0.008589602925829255,-2.3153747575024024,2.106835013549618
1962-04-04 05:00:00,0.02675972482428529,-2.050308488703639,2.3239363419014003
1962-04-05 05:00:00,0.027590493954702595,-2.153089736925878,2.3229390848876084
1962-04-06 05:00:00,0.05140944558629532,-2.254834811962153,2.2679782853179735
1962-04-09 05:00:00,0.0940019648879772,-2.251245643875378,2.389489696160851
1962-04-10 05:00:00,0.10626864059662525,-2.1812602875136906,2.507962606546563
1962-04-11 05:00:00,0.12354840573226261,-2.132017812767606,2.3639803784534084
1962-04-12 05:00:00,0.12311853920437663,-2.206427254959266,2.3983770192717864
1962-04-13 05:00:00,0.14529831535817964,-2.203192429352864,2.3409826735491803
1962-04-16 05:00:00,0.18065989139898106,-2.109326697935563,2.5333391355092543
1962-04-17 05:00:00,0.18975241047129704,-2.13581798304703,2.528805393758529
1962-04-18 05:00:00,0.20349387221601697,-2.1847821618119174,2.5001958813510865
1962-04-19 05:00:00,0.19918230669410186,-2.18556115727652,2.4445764275831916
1962-04-23 05:00:00,0.2384381948363316,-1.9788501176217588,2.4791600873367603
1962-04-24 05:00:00,0.24250180018204154,-2.099238370108229,2.7993919479931657
1962-04-25 05:00:00,0.25114646797264156,-2.175156355702894,2.4647952143235554
1962-04-26 05:00:00,0.24173631792086658,-2.044329075703864,2.4835033956687353
1962-04-27 05:00:00,0.25468767249561014,-2.0093230722490394,2.4151849184360374
1962-04-30 04:00:00,0.11943043861027884,-2.0840669109223433,2.3756740447244358
1962-05-01 04:00:00,0.13011143687534082,-2.0073212178231334,2.420498451282119
1962-05-02 04:00:00,0.12909047060131726,-2.128175467633092,2.4770260180525154
1962-05-03 04:00:00,0.12186243589299947,-2.180073663689144,2.5178060345022537
1962-05-04 04:00:00,0.1258383319863336,-2.140835324103634,2.3558439546977783
1962-05-07 04:00:00,0.12419394554320323,-2.0394830901607555,2.5778628358248
1962-05-08 04:00:00,0.13424786804040836,-2.2692046526573053,2.386323275831089
1962-05-09 04:00:00,0.13312393601475855,-2.0974070410767696,2.364236194354689
1962-05-10 04:00:00,0.1262875385412886,-2.178629121585515,2.5037563976602324
1962-05-11 04:00:00,0.13110823717844255,-2.1507225377529364,2.4690323912389744
1962-05-14 04:00:00,0.13414483691936635,-2.085707735915755,2.313165417694919
1962-05-15 04:00:00,0.14624092869814959,-2.0000455111419164,2.4065649332723815
1962-05-16 04:00:00,0.14726789688393357,-2.410562323292659,2.207635110904268
1962-05-17 04:00:00,0.14260681634433098,-2.2234396954243723,2.5423238347987676
1962-05-18 04:00:00,0.14954264259266062,-2.1475922728136165,2.355313716316489
1962-05-21 04:00:00,0.1577597983306363,-2.144530175018382,2.402454221981673
1962-05-22 04:00:00,0.17095565277046956,-2.2525654919190896,2.421809723068809
1962-05-23 04:00:00,0.17267077659926652,-2.0519342174694044,2.4567321609781043
1962-05-24 04:00:00,0.16824368709021262,-2.070721302434833,2.522533990626717
1962-05-25 04:00:00,0.1749294279241856,-2.0732699013558746,2.604722481128373
1962-05-28 04:00:00,0.17939749909451125,-2.13114496812272,2.480968512390468
1962-05-29 04:00:00,0.19038238221367032,-2.0481912415952013,2.4175194423422286
1962-05-31 04:00:00,0.1820162360486597,-2.1297555552156533,2.52307294866995
1962-06-01 04:00:00,0.18537052236591545,-1.9722788802985236,2.499113687565613
1962-06-04 04:00:00,0.1786861912849,-1.9428127274883498,2.3418585290211715
1962-06-05 04:00:00,0.18584072555072642,-2.1443443751131026,2.4676029711923047
1962-06-06 04:00:00,0.1811731427263436,-2.1014928721527477,2.479978321761601
1962-06-07 04:00:00,0.17015694392769104,-2.1008406198583938,2.317534205316798
1962-06-08 04:00:00,0.17018900061662637,-2.019328589141539,2.5374609440467233
1962-06-11 04:00:00,0.15575071391094159,-2.034879514201614,2.3698261310073185
1962-06-12 04:00:00,0.16124745149519668,-2.0207209380979285,2.376005778807798
1962-06-13 04:00:00,0.15545241332446896,-2.158624035764507,2.4204567990343144
1962-06-14 04:00:00,0.14386061474870276,-2.067455682114942,2.4551673043867708
1962-06-15 04:00:00,0.1438773453328665,-2.214971232995014,2.385852776997115
1962-06-18 04:00:00,0.13264520956919967,-1.9798810409601018,2.490051631592246
1962-06-19 04:00:00,0.1401978713385139,-2.2104006443137667,2.4368233133409603
1962-06-20 04:00:00,0.13687741248280852,-2.1686298901862457,2.4315788549619284
1962-06-21 04:00:00,0.1281209267623616,-2.268878223766109,2.4057682121138813
1962-06-22 04:00:00,0.1312695386236466,-2.222374245516034,2.3734517716189742
1962-06-25 04:00:00,0.13051780122900786,-2.2329078626323926,2.3945069846454783
1962-06-26 04:00:00,0.14169024028735164,-2.0006803186597906,2.3294632948115837
1962-06-27 04:00:00,0.14194002188462185,-2.2123804916696757,2.2892446767202883
1962-06-28 04:00:00,0.13664336155889378,-2.1428415051641694,2.40466466199597
1962-06-29 04:00:00,0.14308717333382326,-2.1827953723507556,2.5087800861088763
1962-07-02 04:00:00,0.15081508269661464,-2.1361657057800185,2.502170999989646
1962-07-03 04:00:00,0.16425248269431075,-2.2254180954969534,2.4692955916107473
1962-07-05 04:00:00,0.16282768369669573,-2.1388610896255518,2.4418727111679193
1962-07-06 04:00:00,0.1706394254674784,-2.0871640388697537,2.574933499271284
1962-07-09 04:00:00,0.1809265218077029,-2.0562904723991267,2.5331433862591615
1962-07-10 04:00:00,0.19479917428546117,-2.171079576966647,2.3632748796625114
1962-07-11 04:00:00,0.19729435709544893,-2.253384237001248,2.4811011423173266
1962-07-12 04:00:00,0.19382521498522765,-2.0300693519562656,2.546388975881145
1962-07-13 04:00:00,0.20172317438494963,-1.981943250172208,2.682478438732106
1962-07-16 04:00:00,0.21207888902763894,-1.9069724579563032,2.657266877465561
1962-07-17 04:00:00,0.22598438010958585,-2.1037508531672295,2.59892321986849
1962-07-18 04:00:00,0.228537570320689,-1.9927659629774341,2.5064814972738376
1962-07-19 04:00:00,0.22515243540658916,-1.992607479232631,2.565786773618618
1962-07-20 04:00:00,0.2331533353067512,-2.183435180344969,2.548783353946268
1962-07-23 04:00:00,0.24374765379422442,-1.92303152962539,2.5991841027671176
1962-07-24 04:00:00,0.25761489165431534,-1.8146651966549394,2.4616996570915513
1962-07-25 04:00:00,0.26001078304568204,-2.0607287899567925,2.5044229885465263
1962-07-26 04:00:00,0.2563082460447433,-1.7843779350291842,2.6661423635450556
1962-07-27 04:00:00,0.2637894751513436,-2.2217021394279093,2.567637027268104
1962-07-30 04:00:00,0.27120920302380697,-2.133165815857003,2.6949275963841046
1962-07-31 04:00:00,0.2833643945210306,-2.0731262629648732,2.6346975526086385
1962-08-01 04:00:00,0.28367867260462876,-1.9338810615839876,2.5730428239049004
1962-08-02 04:00:00,0.277511364305561,-2.0803697476339105,2.5677877165989913
1962-08-03 04:00:00,0.2821406430005986,-1.9615189085502724,2.7255465269667827
1962-08-06 04:00:00,0.27879822609271565,-2.021326310591021,2.6999910645140286
1962-08-07 04:00:00,0.28672319143603964,-1.9671581027949054,2.619059687420053
1962-08-08 04:00:00,0.2825579456609714,-1.834166758354381,2.6075115710123384
1962-08-09 04:00:00,0.27171899190010734,-1.9347220314627183,2.503123208148748
1962-08-10 04:00:00,0.27154925144749037,-1.8354600120659879,2.564281365025899
1962-08-13 04:00:00,0.2537710466180611,-2.1295659477062427,2.5516156199314617
1962-08-14 04:00:00,0.2571251558234036,-2.0754001400217197,2.5704950569157203
1962-08-15 04:00:00,0.24863506578836786,-2.183599886937516,2.558658455798788
1962-08-16 04:00:00,0.23378694364619118,-2.0964163454085747,2.5939722061328148
1962-08-17 04:00:00,0.2299865488781632,-1.996866893145509,2.602490921310403
1962-08-20 04:00:00,0.20407231811572646,-2.0694844932945085,2.4864834597624292
1962-08-21 04:00:00,0.20573543146698514,-2.189218622687688,2.4456307388712104
1962-08-22 04:00:00,0.19608220051512834,-2.1388595869596645,2.6250291513247968
1962-08-23 04:00:00,0.18058743577178543,-2.0959025061244527,2.5133987038961596
1962-08-24 04:00:00,0.17663083828186957,-2.0715290216858846,2.388564169451571
1962-08-27 04:00:00,0.15272214051169075,-1.9988437276876811,2.574190892571447
1962-08-28 04:00:00,0.1556612515417577,-2.0429696150321144,2.5810344136600856
1962-08-29 04:00:00,0.14745460135846683,-2.0267267625890844,2.518587866623321
1962-08-30 04:00:00,0.1334869318944692,-2.367428220918797,2.5043442877183972
1962-08-31 04:00:00,0.13104463904207841,-2.138530987564519,2.314877018401087
1962-09-04 04:00:00,0.11418220121208454,-2.220426722632439,2.2865295843335547
1962-09-05 04:00:00,0.10610981824470343,-2.1438400898276164,2.444621656819691
1962-09-06 04:00:00,0.0917925300158807,-2.1242309644780977,2.478979226211562
1962-09-07 04:00:00,0.08847735874744342,-2.2427249846529316,2.3583601318494614
1962-09-10 04:00:00,0.06221672787018877,-2.1806272548965735,2.28812077542049
1962-09-11 04:00:00,0.06270798926774682,-2.195482433359169,2.3536651971816225
1962-09-12 04:00:00,0.05116990707557544,-2.087959055955407,2.266020231146151
1962-09-13 04:00:00,0.033000868076686896,-2.369989882219669,2.304073723764544
1962-09-14 04:00:00,0.02553185707710926,-2.1688264839630165,2.3247238277318223
1962-09-17 04:00:00,-0.013968833692332254,-2.302347386517866,2.1070362126026727
1962-09-18 04:00:00,-0.01775965648743673,-2.2424366144157664,2.0773190480180963
1962-09-19 04:00:00,-0.03330660837144494,-2.1944067498815976,2.3156587145809446
1962-09-20 04:00:00,-0.055086587437037184,-2.348414600814109,2.2740346040870913
1962-09-21 04:00:00,-0.06564873965814036,-2.300486728967579,2.340119663866483
1962-09-24 04:00:00,-0.1102685855030596,-2.369937588586358,2.2761895137927115
1962-09-25 04:00:00,-0.11409851001304344,-2.3578403202289664,2.2117028366967766
1962-09-26 04:00:00,-0.1287555485353606,-2.406961983306419,2.0602162488423033
1962-09-27 04:00:00,-0.1486908281248691,-2.27776822796854,2.101243809707244
1962-09-28 04:00:00,-0.15645071896617768,-2.3987453954394593,2.071880510989246
1962-10-01 04:00:00,-0.18724477787320581,-2.4688202312406706,2.1449457186027203
1962-10-02 04:00:00,-0.1848836524998974,-2.5763668670847615,2.194438763654971
1962-10-03 04:00:00,-0.19272342544418775,-2.43776591744149,2.0302054768070077
1962-10-04 04:00:00,-0.20534167847590626,-2.563219450629918,2.18263783691655
1962-10-05 04:00:00,-0.2054255762178514,-2.440678146038617,2.208928223385391
1962-10-08 04:00:00,-0.21258609563371195,-2.5168581659285896,2.0272119101694552
1962-10-09 04:00:00,-0.20268039672166827,-2.584399339748829,2.3891757891821683
1962-10-10 04:00:00,-0.20340470018406426,-2.497321149932252,2.04848948763289
1962-10-11 04:00:00,-0.2094821898374033,-2.5807735648707717,1.9608261230906925
1962-10-12 04:00:00,-0.2037320765337589,-2.32945884624373,2.1511718301121823
1962-10-15 04:00:00,-0.19867436827532153,-2.597700541387954,1.9910928855414023
1962-10-16 04:00:00,-0.18669229924646147,-2.363027484111771,2.19276830516812
1962-10-17 04:00:00,-0.18639218226945414,-2.5078855955471058,2.1403676417509407
1962-10-18 04:00:00,-0.1924885527966988,-2.3474465546656322,2.1499787180493137
1962-10-19 04:00:00,-0.18776428003331805,-2.3368419046755355,2.0770138330834045
1962-10-22 04:00:00,-0.1910665230777279,-2.503220841406451,2.1856740754280453
1962-10-23 04:00:00,-0.1832599934018872,-2.5112693143427314,2.1812298225284517
1962-10-24 04:00:00,-0.18759413551294438,-2.392860161475575,2.15465187361007
1962-10-25 04:00:00,-0.19861956892754656,-2.589803764580209,2.0683421415619474
1962-10-26 04:00:00,-0.19894602735221117,-2.431149412720392,2.001527475891193
1962-10-29 05:00:00,-0.0741035567340128,-2.381355575037892,2.25993452648583
1962-10-30 05:00:00,-0.08076295105968424,-2.5420705070442655,2.129016310391149
1962-10-31 05:00:00,-0.08216107670009087,-2.5656527217055363,2.300179878679611
1962-11-01 05:00:00,-0.10079736951533816,-2.4060562777550896,2.126168552962953
1962-11-02 05:00:00,-0.09612503902950764,-2.401671202091499,2.307508094042026
1962-11-05 05:00:00,-0.10686718143699653,-2.4286988396067506,2.095486614565949
1962-11-07 05:00:00,-0.10740828144105401,-2.632824134910349,1.9792061597466257
1962-11-08 05:00:00,-0.12070355042081617,-2.2791202023207098,2.1367153457772345
1962-11-09 05:00:00,-0.10974701575639571,-2.3520606102367636,2.2110428755153912
1962-11-12 05:00:00,-0.09726188562408566,-2.378363609970736,2.226183347999472
1962-11-13 05:00:00,-0.09204060821983231,-2.416168763249917,2.1703115622197964
1962-11-14 05:00:00,-0.08029818674589034,-2.397223772822383,2.396731545078281
1962-11-15 05:00:00,-0.08479019354073952,-2.416164724866023,2.1829249368560677
1962-11-16 05:00:00,-0.06525564780817411,-2.084768948445579,2.2371017756215767
1962-11-19 05:00:00,-0.03025126686109849,-2.3385879221331223,2.274956368930817
1962-11-20 05:00:00,-0.019154782471636163,-2.378602527803909,2.231167593039701
1962-11-21 05:00:00,-0.002586590874942396,-2.2293766921701708,2.308618112538891
1962-11-23 05:00:00,0.018567238159501676,-2.3249137085924634,2.2083147367912064
1962-11-26 05:00:00,0.05318013241084701,-2.2159127349516505,2.4749669763332482
1962-11-27 05:00:00,0.061623140204714745,-2.313032851799633,2.370345394826038
1962-11-28 05:00:00,0.07437568219643315,-2.3008722769386356,2.168363566822759
1962-11-29 05:00:00,0.06867899269545517,-2.1959200235673255,2.387710612023528
1962-11-30 05:00:00,0.08484302583045153,-2.0403694451117036,2.3423748997357605
1962-12-03 05:00:00,0.09797240288226934,-2.2316699906930326,2.4051547107461673
1962-12-04 05:00:00,0.09848816052338202,-2.1447658336846285,2.4141109358584156
1962-12-05 05:00:00,0.10323967455202068,-2.127919602974153,2.3449548091052264
1962-12-06 05:00:00,0.08965342837740431,-2.2230109147422144,2.3373061374768134
1962-12-07 05:00:00,0.09821745692533337,-2.315366943810214,2.2535353908938722
1962-12-10 05:00:00,0.09186042071702047,-2.173181993490403,2.199637924380589
1962-12-11 05:00:00,0.08741400404022784,-2.1312821723199993,2.2995750513446844
1962-12-12 05:00:00,0.08812437361174286,-2.2409272948767844,2.4524310317471545
1962-12-13 05:00:00,0.07146951596391674,-2.2376780931106404,2.3477764124796794
1962-12-14 05:00:00,0.07795954757943359,-2.1661892114735757,2.5234018045412077
1962-12-17 05:00:00,0.07112613212423977,-2.0969213077774427,2.467686331606501
1962-12-18 05:00:00,0.06822159172354336,-2.2123114522410843,2.272153902890539
1962-12-19 05:00:00,0.07115384859066659,-2.141896650905661,2.3108738026364435
1962-12-20 05:00:00,0.05726715579325376,-2.2930380170404825,2.354219294839137
1962-12-21 05:00:00,0.06692218732917748,-2.093284543464224,2.352347403110901
1962-12-24 05:00:00,0.07032966403714941,-2.2425964590719967,2.3333099669240833
1962-12-26 05:00:00,0.07614279404269893,-2.189176036967188,2.3181167189162304
1962-12-27 05:00:00,0.06436983347650548,-2.244365378229679,2.2177993112243097
1962-12-28 05:00:00,0.07544381402570159,-2.302744189287413,2.40487192649292
1962-12-31 05:00:00,0.07800015360625161,-2.360141050403754,2.3091541114317247
1963-01-02 05:00:00,0.07851412265939312,-2.1420036127254076,2.3038951724994337
1963-01-03 05:00:00,0.06268189547273623,-2.2766796464920285,2.5087219573818196
1963-01-04 05:00:00,0.06883023270292603,-2.3353625068106307,2.515429327333925
1963-01-07 05:00:00,0.052439951604251814,-2.08961199309191,2.2745571657655876
1963-01-08 05:00:00,0.04322458712646822,-2.279741449884783,2.3075792935021426
1963-01-09 05:00:00,0.03827105596356373,-2.2649109946638784,2.0746319069107826
1963-01-10 05:00:00,0.014995924422709576,-2.265155049329719,2.2822614432304786
1963-01-11 05:00:00,0.013884405963054368,-2.2374586106660486,2.2128066780714635
1963-01-14 05:00:00,-0.021312662776804984,-2.3160138491104467,2.1771544251713992
1963-01-15 05:00:00,-0.03522295724622409,-2.3767304941383323,2.1584091363065943
1963-01-16 05:00:00,-0.04383036070700259,-2.2122329232625804,2.343409729934252
1963-01-17 05:00:00,-0.06959730306595173,-2.428611049650691,2.161914755217285
1963-01-18 05:00:00,-0.07194353254905275,-2.506433172104016,2.2029590374416235
1963-01-21 05:00:00,-0.10279345570527001,-2.499913656401767,2.115960656598277
1963-01-22 05:00:00,-0.112558927806475,-2.4227888637186688,2.130373401189128
1963-01-23 05:00:00,-0.11574777726474803,-2.29662827222855,2.227671605465175
1963-01-24 05:00:00,-0.13491356463372497,-2.2181304372682797,2.2337645673387136
1963-01-25 05:00:00,-0.12959580019714634,-2.362799459424866,2.1795143955259
1963-01-28 05:00:00,-0.13264169187503694,-2.3963600532765343,2.0228237707453056
1963-01-29 05:00:00,-0.1321529511690334,-2.5140551319962823,2.1535835918250537
1963-01-30 05:00:00,-0.1249361187855753,-2.29328357646845,2.3249356947626274
1963-01-31 05:00:00,-0.13375924952820067,-2.571819119104201,2.2940354366896094
1963-02-01 05:00:00,-0.1183756359897552,-2.3632664032115365,2.1617616517686944
1963-02-04 05:00:00,-0.09490741111963677,-2.453984058064611,2.0920017734266887
1963-02-05 05:00:00,-0.08741154715025534,-2.544033317967108,2.2119761804230706
1963-02-06 05:00:00,-0.07435449607520869,-2.5093030875388433,2.315231650230876
1963-02-07 05:00:00,-0.07861781112533486,-2.370796801987705,2.1805057206983345
1963-02-08 05:00:00,-0.06003965283001205,-2.395344335584209,2.4852283860379663
1963-02-11 05:00:00,-0.03556767122460963,-2.2634592350498486,2.4204566033114303
1963-02-12 05:00:00,-0.030569836758071962,-2.1921987193091996,2.2328772509878356
1963-02-13 05:00:00,-0.02133694312749477,-2.3145735121268505,2.249589052574901
1963-02-14 05:00:00,-0.030653675520925766,-2.235686489618522,2.268809481620045
1963-02-15 05:00:00,-0.018236148402117403,-2.285450055358032,2.2392340368156693
1963-02-18 05:00:00,-0.017360323889708505,-2.3612576359159743,2.334628334679637
1963-02-19 05:00:00,-0.02134692527263679,-2.4117838351099206,2.405073540716189
1963-02-20 05:00:00,-0.021341802671592705,-2.152587309598693,2.2885177998912885
1963-02-21 05:00:00,-0.03993509497519386,-2.254681207763084,2.4677791429216653
1963-02-25 05:00:00,-0.060530249830574624,-2.3492616121246006,2.111059844265161
1963-02-26 05:00:00,-0.07135801766459604,-2.413091763217389,2.206004891134041
1963-02-27 05:00:00,-0.07726917266271577,-2.4113060227046765,2.2168837415401303
1963-02-28 05:00:00,-0.10075368106545335,-2.492035910208849,2.2747323822803307
1963-03-01 05:00:00,-0.10125909613008927,-2.199723241352218,2.1823432635415867
1963-03-04 05:00:00,-0.12948687666872893,-2.4166260311972656,2.1996223445188705
1963-03-05 05:00:00,-0.13940771035877697,-2.452796298297997,2.01951871569357
1963-03-06 05:00:00,-0.14328138020837072,-2.269331365046251,2.202854889502082
1963-03-07 05:00:00,-0.16365675983234107,-2.596759166816239,2.220886302803422
1963-03-08 05:00:00,-0.1600574544076922,-2.4126544642879195,2.235841457897026
1963-03-11 05:00:00,-0.17095909016300517,-2.4903686551711526,2.0377241107800788
1963-03-12 05:00:00,-0.17380113363999933,-2.448997771706251,2.0943827990418615
1963-03-13 05:00:00,-0.17014088180918932,-2.5236900358450134,2.0472149986068366
1963-03-14 05:00:00,-0.1826468037906693,-2.640800851821703,1.9580172857791203
1963-03-15 05:00:00,-0.17095940021960693,-2.3154339312271093,2.240595524988174
1963-03-18 05:00:00,-0.15736514861006728,-2.4720699929579135,2.094350020606741
1963-03-19 05:00:00,-0.15228224490718018,-2.3598637939343243,2.0598484467302725
1963-03-20 05:00:00,-0.1409499896558341,-2.42492327124596,2.269166966959181
1963-03-21 05:00:00,-0.146099182556968,-2.4464695206649054,2.1321616622491577
1963-03-22 05:00:00,-0.12742069265753583,-2.41130642443101,2.2361247007307528
1963-03-25 05:00:00,-0.0953781883052566,-2.4913556589603094,2.0895738392523846
1963-03-26 05:00:00,-0.08504568897689682,-2.304515165730885,2.244792587539991
1963-03-27 05:00:00,-0.06892056230593688,-2.4255878511247286,2.319564624045757
1963-03-28 05:00:00,-0.06972717868899739,-2.3119311654150803,2.085862744098302
1963-03-29 05:00:00,-0.04714507035132766,-2.3506555396066395,2.1116741447443803
1963-04-01 05:00:00,-0.005870616239904494,-2.206325984790294,2.149999108070554
1963-04-02 05:00:00,0.006768323739732254,-2.328953293261505,2.23275173755734
1963-04-03 05:00:00,0.02483972232389472,-2.241596587475182,2.278196441101539
1963-04-04 05:00:00,0.02563084189548374,-2.3161014045049124,2.3324744643445117
1963-04-05 05:00:00,0.04947049660661253,-2.319970765932348,2.37598378635494
1963-04-08 05:00:00,0.09250582590395462,-2.202726598548735,2.3736755176756605
1963-04-09 05:00:00,0.10505378172226379,-2.104356930830554,2.209238696513321
1963-04-10 05:00:00,0.12268457713864969,-2.2962680347317876,2.447011450910243
1963-04-11 05:00:00,0.12267647099302678,-2.1831160040021,2.3547511056429005
1963-04-15 05:00:00,0.18259902438278122,-1.9209764407793932,2.5051614304721967
1963-04-16 05:00:00,0.19244659183878934,-2.193808234220835,2.4000799195629443
1963-04-17 05:00:00,0.20699667770021846,-2.1772339895691037,2.4015243172784615
1963-04-18 05:00:00,0.2035396414789946,-1.9882441524035082,2.669771020450027
1963-04-19 05:00:00,0.22241386995013562,-2.198395204093966,2.502823134482929
1963-04-22 05:00:00,0.24647423442460464,-2.041938223635939,2.4811151438727994
1963-04-23 05:00:00,0.25146415495295127,-2.1432618077848296,2.640380308824724
1963-04-24 05:00:00,0.2610121587909325,-1.9735069853406093,2.421034527018063
1963-04-25 05:00:00,0.2524692446012713,-2.1561351789523697,2.4808972734221104
1963-04-26 05:00:00,0.26623896116427465,-2.062925911835841,2.56919353908363
1963-04-29 04:00:00,0.13300473341738892,-2.1376789637256874,2.4310575029824912
1963-04-30 04:00:00,0.14420341208011037,-2.0983312676544803,2.497643864309062
1963-05-01 04:00:00,0.1436043119399218,-2.2729731636103403,2.2346094095851847
1963-05-02 04:00:00,0.13669814031051863,-2.065475754778246,2.3373985323640563
1963-05-03 04:00:00,0.14089396073141802,-2.2467385838531304,2.4006438652225817
1963-05-06 04:00:00,0.13931384313851683,-1.9702133391194234,2.576606780682448
1963-05-07 04:00:00,0.14920785389021296,-2.183306750989246,2.4414685407400274
1963-05-08 04:00:00,0.1478474955830519,-2.3122915794018177,2.4302890005967486
1963-05-09 04:00:00,0.14070961616000313,-2.0625361992296516,2.417270089054977
1963-05-10 04:00:00,0.14517685447673098,-2.0619266121125377,2.481449918194289
